Unnamed: 0,ns,title,pageid,size,wordcount,snippet,timestamp,query_string,category,jac,lev
7,14.0,Category:Computer arithmetic algorithms,38133621.0,619.0,50.0,"efficient evaluation <span class=""searchmatch"">of</span> mathematical constants and special functions to high precision. See also Category:Number theoretic <span class=""searchmatch"">algorithms</span> for arbitrary-precision",2019-11-01T21:27:24Z,theory of algorithmic,Computer arithmetic algorithms,0.4545454545454546,19
8,14.0,Category:Theoretical computer scientists,13980543.0,435.0,52.0," including but not limited to <span class=""searchmatch"">algorithm</span> design and analysis, computational complexity <span class=""searchmatch"">theory</span>, and computability <span class=""searchmatch"">theory</span>. Top 0–9 A B C D E F G H I J K",2020-04-22T19:45:01Z,theory of algorithmic,Theoretical computer scientists,0.5555555555555556,22
9,14.0,Category:Database algorithms,16654862.0,151.0,8.0,"<span class=""searchmatch"">Algorithms</span> used for implementation <span class=""searchmatch"">of</span> database management systems.",2013-03-29T15:04:19Z,theory of algorithmic,Database algorithms,0.5714285714285714,11
0,14.0,Category:Geometric transversal theory,29450412.0,2012.0,156.0,"geometric transversal <span class=""searchmatch"">theory</span>; see 52A35 at MathSciNet and 52A35 at zbMATH. In mathematics, geometrical transversal <span class=""searchmatch"">theory</span> is a subfield <span class=""searchmatch"">of</span> convex and discrete",2021-09-03T02:13:38Z,theory of american,Geometric transversal theory,0.4137931034482759,23
1,14.0,Category:American exceptionalism,38209771.0,2389.0,201.0,"Articles relating to <span class=""searchmatch"">American</span> exceptionalism, the <span class=""searchmatch"">theory</span> that the United States is inherently different from other nations. This stems from its emergence",2021-05-09T14:10:29Z,theory of american,American exceptionalism,0.5862068965517242,18
2,14.0,Category:The Juliana Theory members,59273456.0,506.0,10.0,"Members <span class=""searchmatch"">of</span> the <span class=""searchmatch"">American</span> alternative rock band The Juliana <span class=""searchmatch"">Theory</span>.",2021-11-09T01:02:16Z,theory of american,The Juliana Theory members,0.48275862068965514,20
5,14.0,Category:Archaic period in the Americas,26034650.0,1243.0,141.0,"Willey and Philip Phillips (1957). Method and <span class=""searchmatch"">Theory</span> in <span class=""searchmatch"">American</span> Archaeology, from p. 104, University <span class=""searchmatch"">of</span> Chicago Press. ISBN 978-0-226-89888-9. Silberman",2021-04-18T08:21:19Z,theory of american,Archaic period in the Americas,0.5454545454545454,19
1,14.0,Category:Philosophers of religion,2033396.0,302.0,29.0,"<span class=""searchmatch"">of</span> the universe Love Miracles Morality Necessary existent Ontological Pascal's wager Proper basis Reason Teleological Natural law Watchmaker <span class=""searchmatch"">analogy</span> Transcendental",2021-05-06T00:10:46Z,theory of analogy,Philosophers of religion,0.5862068965517242,16
0,14.0,Category:Social learning theory,16162632.0,483.0,50.0,"Social learning <span class=""searchmatch"">theory</span> is a <span class=""searchmatch"">theory</span> to explain how people (or <span class=""searchmatch"">animals</span>) learn behavior. People may learn through observing and consequently copy others'",2018-12-31T21:29:54Z,theory of animals,Social learning theory,0.375,19
1,14.0,Category:Learning theory (education),16163925.0,372.0,25.0,"education, learning <span class=""searchmatch"">theories</span> are attempts to describe how people and <span class=""searchmatch"">animals</span> learn, thereby helping us understand the inherently complex process <span class=""searchmatch"">of</span> learning.",2021-09-27T07:39:41Z,theory of animals,Learning theory (education),0.5333333333333333,19
2,14.0,Category:Biologically-based therapies,5717653.0,474.0,40.0,"the precise name <span class=""searchmatch"">of</span> a NCCIH classification for alternative treatments that use substances found in nature, such as: botanicals <span class=""searchmatch"">animal</span>-derived extracts",2021-04-27T08:23:04Z,theory of animals,Biologically-based therapies,0.59375,23
3,14.0,Category:Disciples of Gautama Buddha,32322574.0,203.0,0.0,"Yasa Key concepts Avidyā (Ignorance) Bardo Bodhicitta Buddha-nature Dhamma <span class=""searchmatch"">theory</span> Dharma Enlightenment Five hindrances Indriya Karma Kleshas Mental factors",2021-04-18T09:54:38Z,theory of animals,Disciples of Gautama Buddha,0.5806451612903225,20
4,14.0,Category:Anarchism,780754.0,1377.0,88.0,"movement that is sceptical <span class=""searchmatch"">of</span> authority and rejects all involuntary, coercive forms <span class=""searchmatch"">of</span> hierarchy. Anarchism calls for the abolition <span class=""searchmatch"">of</span> the state, which it holds",2021-01-16T08:30:08Z,theory of animals,Anarchism,0.5555555555555556,15
8,14.0,Category:Comparative Buddhism,6260263.0,164.0,10.0,"Articles and categories comparing different branches or schools <span class=""searchmatch"">of</span> Buddhism.",2021-04-23T19:02:50Z,theory of animals,Comparative Buddhism,0.5769230769230769,17
2,14.0,Category:Scattering theory,2682924.0,333.0,37.0,"Scattering <span class=""searchmatch"">theory</span> is the <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> scattering events which can occur as well in quantum mechanics, classical electrodynamics or acoustics. The associated",2020-08-29T19:40:04Z,theory of applications,Scattering theory,0.5,20
3,14.0,Category:Application-specific graphs,20383057.0,128.0,15.0,"This category is for graphs arising in or defined for particular <span class=""searchmatch"">applications</span> <span class=""searchmatch"">of</span> graph <span class=""searchmatch"">theory</span>.",2018-12-04T23:06:08Z,theory of applications,Application-specific graphs,0.46875,22
4,14.0,Category:Analytic number theory,694968.0,329.0,39.0,"Analytic number <span class=""searchmatch"">theory</span> is the branch <span class=""searchmatch"">of</span> number <span class=""searchmatch"">theory</span> that uses methods from mathematical analysis. Its first major success was the <span class=""searchmatch"">application</span> <span class=""searchmatch"">of</span> complex analysis",2014-12-20T16:47:23Z,theory of applications,Analytic number theory,0.48275862068965514,19
5,14.0,Category:Mathematical chemistry,15689672.0,454.0,45.0,"mathematical modeling <span class=""searchmatch"">of</span> chemical phenomena. Generally mathematical chemistry (computer chemistry ) is based on graph <span class=""searchmatch"">theory</span> <span class=""searchmatch"">applications</span> for organic chemistry",2021-03-28T13:11:50Z,theory of applications,Mathematical chemistry,0.5333333333333333,19
6,14.0,Category:Applied mathematics,966983.0,943.0,107.0,"mathematics is a branch <span class=""searchmatch"">of</span> mathematics that concerns itself with the <span class=""searchmatch"">application</span> <span class=""searchmatch"">of</span> mathematical knowledge to other domains. Such <span class=""searchmatch"">applications</span> include numerical",2020-05-11T18:04:38Z,theory of applications,Applied mathematics,0.4814814814814815,17
9,14.0,Category:Logic in computer science,1010631.0,1188.0,148.0,"example: Type <span class=""searchmatch"">theory</span> (used in type systems), Formal semantics <span class=""searchmatch"">of</span> programming languages, Hoare logic, and Logic programming; <span class=""searchmatch"">Applications</span> <span class=""searchmatch"">of</span> fundamental",2020-08-29T18:12:52Z,theory of applications,Logic in computer science,0.5757575757575757,21
0,14.0,Category:Formal theories of arithmetic,11504157.0,228.0,23.0,"These systems provide a logical framework and a set <span class=""searchmatch"">of</span> axioms for the formal study <span class=""searchmatch"">of</span> <span class=""searchmatch"">arithmetic</span> in the context <span class=""searchmatch"">of</span> mathematical logic.",2015-09-30T17:20:28Z,theory of arithmetic,Formal theories of arithmetic,0.3666666666666667,10
1,14.0,Category:Arithmetic dynamics,61903866.0,289.0,16.0,"<span class=""searchmatch"">Arithmetic</span> dynamics is a field that amalgamates two areas <span class=""searchmatch"">of</span> mathematics, dynamical systems and number <span class=""searchmatch"">theory</span>.",2020-09-30T06:53:21Z,theory of arithmetic,Arithmetic dynamics,0.5555555555555556,17
2,14.0,Category:Arithmetic geometry,62816544.0,236.0,16.0,"<span class=""searchmatch"">Arithmetic</span> geometry is roughly the application <span class=""searchmatch"">of</span> techniques from algebraic geometry to problems in number <span class=""searchmatch"">theory</span>.",2021-03-26T17:22:48Z,theory of arithmetic,Arithmetic geometry,0.30434782608695654,17
3,14.0,Category:Modular arithmetic,702183.0,546.0,64.0,"In mathematics, modular <span class=""searchmatch"">arithmetic</span> is a system <span class=""searchmatch"">of</span> <span class=""searchmatch"">arithmetic</span> for certain equivalence classes <span class=""searchmatch"">of</span> integers, called congruence classes. Sometimes it is suggestively",2013-03-13T08:24:16Z,theory of arithmetic,Modular arithmetic,0.48,8
5,14.0,Category:Computer arithmetic algorithms,38133621.0,619.0,50.0,"arbitrary-precision <span class=""searchmatch"">arithmetic</span>. This includes algorithms for multiplication and division, as well as algorithms for the efficient evaluation <span class=""searchmatch"">of</span> mathematical",2019-11-01T21:27:24Z,theory of arithmetic,Computer arithmetic algorithms,0.4375,20
6,14.0,Category:Elementary mathematics,1754928.0,379.0,24.0,"mathematics encompasses topics from algebra, analysis, <span class=""searchmatch"">arithmetic</span>, calculus, geometry and number <span class=""searchmatch"">theory</span> that are frequently taught at the primary or secondary",2019-09-14T14:12:57Z,theory of arithmetic,Elementary mathematics,0.5517241379310345,15
8,14.0,Category:Computer arithmetic,782015.0,150.0,29.0,"Wikimedia Commons has media related to Computer <span class=""searchmatch"">arithmetic</span>.",2020-04-22T20:54:01Z,theory of arithmetic,Computer arithmetic,0.375,9
9,14.0,Category:Arithmetic functions,2290518.0,134.0,0.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Arithmetic</span> functions.",2019-09-25T22:11:35Z,theory of arithmetic,Arithmetic functions,0.46153846153846156,18
0,14.0,Category:Film theory,1519596.0,256.0,22.0,"Philosophy portal Film portal Film <span class=""searchmatch"">theory</span> seeks to develop concise, systematic concepts that apply to the study <span class=""searchmatch"">of</span> film/cinema as <span class=""searchmatch"">art</span>.",2021-01-07T09:12:44Z,theory of art,Film theory,0.5,11
3,14.0,Category:Postmodern theory,704758.0,972.0,82.0,"an ambiguous overarching term for skeptical interpretations <span class=""searchmatch"">of</span> culture, literature, <span class=""searchmatch"">art</span>, philosophy, economics, architecture, fiction, and literary criticism",2021-01-08T11:16:04Z,theory of art,Postmodern theory,0.5,13
7,14.0,Category:Visual arts theory,12270152.0,164.0,9.0,"Philosophy portal See also, for general arts <span class=""searchmatch"">theory</span>: Category:Aesthetics",2019-10-06T22:44:41Z,theory of art,Visual arts theory,0.44999999999999996,15
0,14.0,Category:Visual arts theory,12270152.0,164.0,9.0,"Philosophy portal See also, for general <span class=""searchmatch"">arts</span> <span class=""searchmatch"">theory</span>: Category:Aesthetics",2019-10-06T22:44:41Z,theory of arts,Visual arts theory,0.4,16
2,14.0,Category:Postmodern theory,704758.0,972.0,82.0,"Postmodernism is a term which describes the postmodernist movement in the <span class=""searchmatch"">arts</span>, its set <span class=""searchmatch"">of</span> cultural tendencies and associated cultural movements. It is in general",2021-01-08T11:16:04Z,theory of arts,Postmodern theory,0.44999999999999996,14
7,14.0,Category:Films about pseudoscience,66272094.0,561.0,55.0,"and <span class=""searchmatch"">theories</span> from pseudoscientific <span class=""searchmatch"">beliefs</span>, such as those found in climate change denial, astrology, alchemy, alternative medicine, occult <span class=""searchmatch"">beliefs</span>, and",2021-01-03T00:43:34Z,theory of belief,Films about pseudoscience,0.5862068965517242,20
